"program","year","month","site","meantemp","sdtemp","maxtemp","mintemp","nmsmts"
"CSUN",2017,11,"White Point",28.6404324786325,0.13621706662723,29.115,28.295,722
"CSUN",2017,12,"East Tektite",27.773127688172,0.436365071703404,28.617,26.965,744
"CSUN",2017,12,"Europa Bay",27.793564516129,0.430926067663019,28.642,26.94,744
"CSUN",2017,12,"Neptunes Table",27.793564516129,0.430926067663019,28.642,26.94,744
"CSUN",2017,12,"West Little Lameshur",27.793564516129,0.430926067663019,28.642,26.94,744
"CSUN",2017,12,"White Point",27.793564516129,0.430926067663019,28.642,26.94,744
"CSUN",2018,1,"East Tektite",26.8809422043011,0.204842704637533,27.186,26.207,744
"CSUN",2018,1,"Europa Bay",26.8960658602151,0.223540683122562,27.259,26.085,744
"CSUN",2018,1,"Neptunes Table",26.8960658602151,0.223540683122562,27.259,26.085,744
"CSUN",2018,1,"West Little Lameshur",26.8960658602151,0.223540683122562,27.259,26.085,744
"CSUN",2018,1,"White Point",26.8960658602151,0.223540683122562,27.259,26.085,744
"CSUN",2018,2,"East Tektite",26.1150491071429,0.125215945185503,26.402,25.695,672
"CSUN",2018,2,"Europa Bay",26.1276964285714,0.126452952250487,26.426,25.671,672
"CSUN",2018,2,"Neptunes Table",26.1276964285714,0.126452952250487,26.426,25.671,672
"CSUN",2018,2,"West Little Lameshur",26.1276964285714,0.126452952250487,26.426,25.671,672
"CSUN",2018,2,"White Point",26.1276964285714,0.126452952250487,26.426,25.671,672
"CSUN",2018,3,"East Tektite",26.5230860215054,0.273520504160543,27.063,25.939,744
"CSUN",2018,3,"Europa Bay",26.5855215053764,0.274516408525762,27.186,25.939,744
"CSUN",2018,3,"Neptunes Table",26.5855215053764,0.274516408525762,27.186,25.939,744
"CSUN",2018,3,"West Little Lameshur",26.5855215053764,0.274516408525762,27.186,25.939,744
"CSUN",2018,3,"White Point",26.5855215053764,0.274516408525762,27.186,25.939,744
"CSUN",2018,4,"East Tektite",27.0219,0.179743314744669,27.382,26.5,720
"CSUN",2018,4,"Europa Bay",27.0841,0.18723349885603,27.505,26.475,720
"CSUN",2018,4,"Neptunes Table",27.0841,0.18723349885603,27.505,26.475,720
"CSUN",2018,4,"West Little Lameshur",27.0841,0.18723349885603,27.505,26.475,720
"CSUN",2018,4,"White Point",27.0841,0.18723349885603,27.505,26.475,720
"CSUN",2018,5,"East Tektite",27.3384032258064,0.203195485886426,27.949,27.014,744
"CSUN",2018,5,"Europa Bay",27.4009422043011,0.204430991785689,28.072,27.063,744
"CSUN",2018,5,"Neptunes Table",27.4009422043011,0.204430991785689,28.072,27.063,744
"CSUN",2018,5,"West Little Lameshur",27.4009422043011,0.204430991785689,28.072,27.063,744
"CSUN",2018,5,"White Point",27.4009422043011,0.204430991785689,28.072,27.063,744
"CSUN",2018,6,"East Tektite",28.1274375,0.099394966698188,28.394,27.801,720
"CSUN",2018,6,"Europa Bay",28.1836972222222,0.102195435125096,28.468,27.825,720
"CSUN",2018,6,"Neptunes Table",28.1836972222222,0.102195435125096,28.468,27.825,720
"CSUN",2018,6,"West Little Lameshur",28.1836972222222,0.102195435125096,28.468,27.825,720
"CSUN",2018,6,"White Point",28.1836972222222,0.102195435125096,28.468,27.825,720
"CSUN",2018,7,"East Tektite",28.3728241167435,0.175352497889956,28.717,27.974,501
"CSUN",2018,7,"Europa Bay",28.4257419354839,0.194064287034581,28.866,27.949,744
"CSUN",2018,7,"Neptunes Table",28.4257419354839,0.194064287034581,28.866,27.949,744
"CSUN",2018,7,"West Little Lameshur",28.4257419354839,0.194064287034581,28.866,27.949,744
"CSUN",2018,7,"White Point",28.4257419354839,0.194064287034581,28.866,27.949,744
"CSUN",2018,8,"East Tektite",28.8420833333333,0.18023795485516,29.19,28.394,372
"CSUN",2018,8,"Europa Bay",28.9075215053763,0.189050803623807,29.29,28.419,744
"CSUN",2018,8,"Neptunes Table",28.9075215053763,0.189050803623807,29.29,28.419,744
"CSUN",2018,8,"West Little Lameshur",28.9075215053763,0.189050803623807,29.29,28.419,744
"CSUN",2018,8,"White Point",28.9075215053763,0.189050803623807,29.29,28.419,744
"CSUN",2018,9,"East Tektite",29.0545404761905,0.207460353373219,29.464,28.493,235
"CSUN",2018,9,"Europa Bay",28.7842547619048,0.170086590165272,29.14,28.468,110
"CSUN",2018,9,"Neptunes Table",28.7842547619048,0.170086590165272,29.14,28.468,110
"CSUN",2018,9,"West Little Lameshur",28.7842547619048,0.170086590165272,29.14,28.468,110
"CSUN",2018,9,"White Point",28.7842547619048,0.170086590165272,29.14,28.468,110
"TCRMP",2003,1,"Salt River West",27.250856984,0.0439787689263888,27.30625,27.14555556,10
"TCRMP",2003,3,"Salt River West",26.88301984,0.192035297769623,27.12428571,26.63875,6
"TCRMP",2003,4,"Salt River West",27.0637250513636,0.357028251908514,27.66,26.167,22
"TCRMP",2003,5,"Salt River West",27.8456606992857,0.134271063522176,28.16,27.71434783,14
"TCRMP",2003,6,"Salt River West",28.0656583595238,0.162850014339777,28.4,27.875625,21
"TCRMP",2003,7,"Flat Cay",28.3479222222222,0.0979156991382349,28.52,28.1604,55
"TCRMP",2003,7,"Salt River West",28.4041935483871,0.0162499770640408,28.46791667,28.4,31
"TCRMP",2003,8,"Flat Cay",28.7962948924731,0.228438390629327,29.1051,28.2432,744
"TCRMP",2003,8,"Salt River West",28.8465400764286,0.238206776243814,29.30541667,28.42291667,28
"TCRMP",2003,9,"Flat Cay",29.3667001449275,0.161521479301715,29.7518,28.8537,719
"TCRMP",2003,9,"Salt River West",29.471452713,0.115159434178334,29.75791667,29.15304348,30
"TCRMP",2003,10,"Flat Cay",29.4311557657334,0.136814569447528,29.7236,28.9932,686
"TCRMP",2003,10,"Salt River West",29.4721117117241,0.137969094218148,29.73208333,29.20565217,29
"TCRMP",2003,11,"Salt River West",28.9120969869231,0.275790554384347,29.26954545,28.44266667,13
"TCRMP",2003,12,"Salt River West",27.4889682538889,0.782444834148862,27.92666667,24.565,18
"TCRMP",2004,5,"Flat Cay",28.3487797101449,0.0881446191953368,28.52,28.1604,75
"TCRMP",2004,5,"Salt River West",27.5663837725,0.571285737670406,27.909,26.71166667,4
"TCRMP",2004,6,"Flat Cay",28.8081429166667,0.217296880350239,29.1051,28.2708,720
"TCRMP",2004,6,"Salt River West",28.2825789203333,0.166135746599682,28.56222222,27.98,30
"TCRMP",2004,7,"Flat Cay",29.3660861091632,0.164598567321985,29.7518,28.8537,737
"TCRMP",2004,7,"Salt River West",28.5079628958065,0.0854509290832181,28.72857143,28.30636364,31
"TCRMP",2004,8,"Flat Cay",29.430437202381,0.138022787027529,29.7236,28.9932,672
"TCRMP",2004,8,"Salt River West",28.929621586129,0.383423949135878,29.37,27.422,31
"TCRMP",2004,9,"Salt River West",29.0966819796667,0.194105494441704,29.34666667,28.58086957,30
"TCRMP",2004,10,"Salt River West",29.2886313467742,0.24457669857976,29.85809524,28.87913043,31
"TCRMP",2004,11,"Salt River West",28.0264167093333,0.599674518323834,28.87904762,27.13619048,30
"TCRMP",2004,12,"Salt River West",27.2340613132258,0.174792131967663,27.53478261,26.81869565,31
"TCRMP",2005,1,"Salt River West",26.323332313871,0.222184374212608,26.74583333,25.75173913,31
"TCRMP",2005,2,"Salt River West",25.6718332360714,0.162817963980739,26.02526316,25.35285714,28
"TCRMP",2005,3,"Salt River West",26.366516056129,0.259684725294667,26.92363636,25.87708333,31
"TCRMP",2005,4,"Salt River West",27.6996944446667,0.55968441734686,28.71416667,26.62708333,30
"TCRMP",2005,5,"Salt River West",28.5800000006452,0.293269504685568,29.19416667,28.16833333,31
"TCRMP",2005,6,"Salt River West",29.1258660296667,0.213841821651455,29.51166667,28.77916667,30
"TCRMP",2005,7,"Salt River West",29.3511021509677,0.135195440823717,29.60333333,29.12958333,31
"TCRMP",2005,8,"Salt River West",29.6184811835484,0.10412713403749,29.89,29.44125,31
"TCRMP",2005,9,"Salt River West",30.229013889,0.133281755269589,30.45375,29.90625,30
"TCRMP",2005,10,"Salt River West",29.5385080648387,0.318729080565957,30.49291667,29.02791667,31
"TCRMP",2005,11,"Salt River West",28.675288889,0.39128038629533,29.38083333,28.012,30
"TCRMP",2005,12,"Flat Cay",27.2344355500821,0.256767340078019,27.924,26.842,5110
"TCRMP",2005,12,"Salt River West",27.350069444,0.255035496458183,28.21458333,27.0775,30
"TCRMP",2006,1,"Flat Cay",26.407738172043,0.34779091471681,27.014,25.55,5580
"TCRMP",2006,2,"Flat Cay",26.0941484126984,0.100831761869839,26.353,25.768,5040
"TCRMP",2006,3,"Flat Cay",26.4605222222222,0.249516143061226,27.038,25.963,5580
"TCRMP",2006,4,"Flat Cay",27.0629574074074,0.121901948384216,27.628,26.671,5400
"TCRMP",2006,5,"Flat Cay",27.6196086021505,0.332938482994252,28.444,27.038,5580
"TCRMP",2006,6,"Botany Bay",28.5629350607759,0.134623905155616,28.99,28.122,39292
"TCRMP",2006,6,"Cane Bay",28.8475542385057,0.110910706487319,29.265,28.419,2724
"TCRMP",2006,6,"Coculus Rock",29.3212643229167,0.138224443250304,29.715,28.941,712
"TCRMP",2006,6,"Flat Cay",28.4549308282795,0.251664017344735,29.414,27.998,3920
"TCRMP",2006,6,"Hind Bank East FSA",24.7961860380117,0.105884457226664,25.793,24.002,231
"TCRMP",2006,6,"Magens Bay",28.5449729166667,0.163053409447823,29.09,28.147,912
"TCRMP",2006,6,"Seahorse Cottage Shoal",28.91202734375,0.0536830863306434,29.115,28.766,704
"TCRMP",2006,7,"Black Point",28.8310388764881,0.23873696449065,29.991,28.27,714
"TCRMP",2006,7,"Botany Bay",28.825565292073,0.0105280545141403,28.941,28.717,2363
"TCRMP",2006,7,"Cane Bay",28.7237274865591,0.0964808536186996,29.24,28.245,2976
"TCRMP",2006,7,"Coculus Rock",28.8977415994624,0.199388648113123,29.414,28.196,2976
"TCRMP",2006,7,"Fish Bay",29.0053147612308,0.291741304139264,30.06611111,27.825,2724
"TCRMP",2006,7,"Flat Cay",28.7593820564516,0.0909324943888949,29.14,28.023,2976
"TCRMP",2006,7,"Grammanik Tiger FSA",27.6461121794872,0.234260543415805,28.593,26.012,532
"TCRMP",2006,7,"Hind Bank East FSA",25.5791803617396,0.899653113268987,32.639,24.002,2799
"TCRMP",2006,7,"Magens Bay",28.5657778897849,0.214751334776732,29.19,27.825,2976
"TCRMP",2006,7,"Seahorse Cottage Shoal",28.6717483198925,0.0922486728180726,29.015,28.345,2976
"TCRMP",2006,7,"South Capella",28.6402829833857,0.19006854046674,28.99,27.702,1201
"TCRMP",2006,8,"Black Point",28.9537715053763,0.375442522443419,30.167,28.072,2976
"TCRMP",2006,8,"Cane Bay",28.816936155914,0.163891478338668,29.59,28.32,2976
"TCRMP",2006,8,"Coculus Rock",29.0321034946237,0.410378785088471,30.192,28.221,2976
"TCRMP",2006,8,"College Shoal East",28.0740386424731,0.317841932943615,29.015,26.989,2976
"TCRMP",2006,8,"Fish Bay",29.0511098041835,0.39505836838432,30.26777778,28.14722222,2976
"TCRMP",2006,8,"Flat Cay",28.8458141801075,0.327153892425878,29.815,28.221,2976
"TCRMP",2006,8,"Grammanik Tiger FSA",27.7328370295699,0.456179158761367,28.891,25.914,2976
"TCRMP",2006,8,"Hind Bank East FSA",27.3523780241935,0.473498344872382,28.791,25.841,2976
"TCRMP",2006,8,"Magens Bay",28.6546491935484,0.271992087380167,29.414,28.072,2976
"TCRMP",2006,8,"Savana",28.6205280335684,0.298589295519655,29.515,27.875,2045
"TCRMP",2006,8,"Seahorse Cottage Shoal",28.7155336021505,0.296006282946185,29.29,28.048,2976
"TCRMP",2006,8,"South Capella",28.7481757392473,0.284539187285588,29.265,28.097,2976
"TCRMP",2006,9,"Black Point",29.9472010416667,0.276913053734433,30.646,29.24,2880
"TCRMP",2006,9,"Cane Bay",29.5830253472222,0.22127992170489,30.091,28.916,2880
"TCRMP",2006,9,"Coculus Rock",29.9878586805556,0.307745187610646,30.824,29.315,2880
"TCRMP",2006,9,"College Shoal East",28.5038465277778,0.39744890070772,29.715,26.916,2880
"TCRMP",2006,9,"Fish Bay",29.9866614579618,0.274313235460558,30.77277778,29.115,2880
"TCRMP",2006,9,"Flat Cay",29.7950732638889,0.286803518036826,30.444,28.916,2880
"TCRMP",2006,9,"Grammanik Tiger FSA",28.0859767361111,0.439279454540449,29.49,26.451,2880
"TCRMP",2006,9,"Hind Bank East FSA",27.7344930555556,0.485945566124596,28.99,25.963,2880
"TCRMP",2006,9,"Lang Bank Red Hind FSA",28.8467670386905,1.07684368937769,31.153,24.823,2622
"TCRMP",2006,9,"Magens Bay",29.6068336805556,0.356164005346591,30.672,28.916,2880
"TCRMP",2006,9,"Salt River West",29.65708333375,0.583385839494768,29.92958333,28.22125,8
"TCRMP",2006,9,"Savana",29.4611493055556,0.323788926829087,30.318,28.617,2880
"TCRMP",2006,9,"Seahorse Cottage Shoal",29.5387180555556,0.263815759656623,29.991,28.99,2880
"TCRMP",2006,9,"South Capella",29.4820003472222,0.282445851368127,29.991,28.543,2880
"TCRMP",2006,10,"Black Point",29.6720900537634,0.216760676662663,30.394,28.99,2976
"TCRMP",2006,10,"Cane Bay",29.4406790994624,0.189781522731327,29.865,28.99,2976
"TCRMP",2006,10,"Coculus Rock",29.5853225806451,0.257425595140237,30.318,28.841,2976
"TCRMP",2006,10,"College Shoal East",29.0649788306452,0.14737549576231,29.69,27.924,2976
"TCRMP",2006,10,"Fish Bay",29.6427639634308,0.26024219099097,30.44388889,28.79111111,2976
"TCRMP",2006,10,"Flat Cay",29.5538904569892,0.222745778570941,30.217,28.99,2976
"TCRMP",2006,10,"Grammanik Tiger FSA",29.0044512768817,0.174227954651945,29.665,27.702,2976
"TCRMP",2006,10,"Hind Bank East FSA",28.6721391129032,0.264919583996476,29.439,27.235,2976
"TCRMP",2006,10,"Lang Bank Red Hind FSA",29.3821918682796,0.201366036570553,29.69,28.766,2976
"TCRMP",2006,10,"Magens Bay",29.5261518817204,0.184624699653205,29.941,28.99,2976
"TCRMP",2006,10,"Salt River West",29.3874462364516,0.186327032245082,29.72333333,28.93916667,31
"TCRMP",2006,10,"Savana",29.4755258736559,0.179745046197269,29.966,29.09,2976
"TCRMP",2006,10,"Seahorse Cottage Shoal",29.3743353494624,0.215640979806082,29.865,28.891,2976
"TCRMP",2006,10,"South Capella",29.4521717069893,0.215345211121052,29.941,28.916,2976
"TCRMP",2006,11,"Black Point",28.9031649305556,0.237134237726256,29.69,28.048,2880
"TCRMP",2006,11,"Cane Bay",28.9021409722222,0.230398755674764,29.365,27.776,2880
"TCRMP",2006,11,"Coculus Rock",28.8630763888889,0.23219475191676,29.414,28.072,2880
"TCRMP",2006,11,"College Shoal East",28.5559920138889,0.104393149034783,28.965,27.825,2880
"TCRMP",2006,11,"Fish Bay",28.9488227233785,0.240400567456817,29.715,28.09722222,2880
"TCRMP",2006,11,"Flat Cay",28.8370347222222,0.186268162696442,29.414,28.345,2880
"TCRMP",2006,11,"Grammanik Tiger FSA",28.5086194444444,0.170156744082255,28.941,26.916,2880
"TCRMP",2006,11,"Hind Bank East FSA",28.3002559027778,0.262275250048337,28.841,26.916,2880
"TCRMP",2006,11,"Lang Bank Red Hind FSA",28.8536743055556,0.152371106258664,29.29,28.493,2880
"TCRMP",2006,11,"Magens Bay",28.8188239583333,0.300802870856133,29.615,28.221,2880
"TCRMP",2006,11,"Salt River West",28.8338750003333,0.224321965622277,29.22,28.24083333,30
"TCRMP",2006,11,"Savana",28.8481041666667,0.202562020961399,29.365,28.419,2880
"TCRMP",2006,11,"Seahorse Cottage Shoal",28.6606177083333,0.149044115746386,28.965,28.394,2880
"TCRMP",2006,11,"South Capella",28.7606569444444,0.143693621917831,29.065,28.543,2880
"TCRMP",2006,12,"Black Point",27.6388682795699,0.29570133517853,28.419,26.744,2976
"TCRMP",2006,12,"Cane Bay",27.9133884408602,0.240344118925306,28.518,27.259,2976
"TCRMP",2006,12,"Coculus Rock",27.5548323252688,0.290095907539456,28.171,26.549,2976
"TCRMP",2006,12,"College Shoal East",27.7970742607527,0.288089113625665,28.468,27.136,2976
"TCRMP",2006,12,"Fish Bay",27.5408068249765,0.318764766195795,28.345,26.57277778,2976
"TCRMP",2006,12,"Flat Cay",27.7094170026882,0.312009086066302,28.468,27.063,2976
"TCRMP",2006,12,"Grammanik Tiger FSA",27.8133857526882,0.307665547062042,28.493,26.622,2976
"TCRMP",2006,12,"Hind Bank East FSA",27.6692657930108,0.293622115223884,28.419,26.671,2976
"TCRMP",2006,12,"Lang Bank Red Hind FSA",27.8795262096774,0.296575472324764,28.642,27.358,2976
"TCRMP",2006,12,"Magens Bay",27.4788625672043,0.302856690966945,28.221,26.818,2976
"TCRMP",2006,12,"Salt River West",27.8458602145161,0.249832094540663,28.17666667,27.31833333,31
"TCRMP",2006,12,"Savana",27.7308780241936,0.285610186614324,28.444,27.21,2976
"TCRMP",2006,12,"Seahorse Cottage Shoal",27.5787886424731,0.296466476121786,28.419,26.989,2976
"TCRMP",2006,12,"South Capella",27.7759176747312,0.311069366700675,28.543,27.186,2976
"TCRMP",2007,1,"Black Point",26.6450134408602,0.230388808203771,27.259,25.841,2976
"TCRMP",2007,1,"Cane Bay",26.880872311828,0.301190541006772,27.505,26.231,2976
"TCRMP",2007,1,"Coculus Rock",26.6257116935484,0.259275182550057,27.259,25.963,2976
"TCRMP",2007,1,"College Shoal East",26.7775594758064,0.257231995121507,27.308,26.353,2976
"TCRMP",2007,1,"Fish Bay",26.7143456915558,0.207165483343983,27.43111111,26.085,2976
"TCRMP",2007,1,"Flat Cay",26.6997284946237,0.226348089779724,27.21,26.207,2976
"TCRMP",2007,1,"Grammanik Tiger FSA",26.7905215053763,0.25701461238699,27.333,26.426,2976
"TCRMP",2007,1,"Hind Bank East FSA",26.7383847446237,0.248147455048139,27.358,26.402,2976
"TCRMP",2007,1,"Lang Bank Red Hind FSA",26.7619546370968,0.261984624108551,27.382,26.402,2976
"TCRMP",2007,1,"Magens Bay",26.4964932795699,0.20495579918394,27.038,26.158,2976
"TCRMP",2007,1,"Salt River West",26.7941129035484,0.259466148371378,27.26,26.47625,31
"TCRMP",2007,1,"Savana",26.7175786290323,0.257325361657772,27.284,26.329,2976
"TCRMP",2007,1,"Seahorse Cottage Shoal",26.5982738575269,0.248103371984463,27.136,26.231,2976
"TCRMP",2007,1,"South Capella",26.7579522849462,0.261925233055229,27.333,26.402,2976
"TCRMP",2007,2,"Black Point",26.8508247767857,0.230959793730849,27.53,26.231,2688
"TCRMP",2007,2,"Buck Island STX",26.7271040349292,0.143141516282504,27.136,26.329,2537
"TCRMP",2007,2,"Cane Bay",26.5666287202381,0.0908848103783595,26.916,26.182,2688
"TCRMP",2007,2,"Coculus Rock",26.9094951636905,0.232097195963639,27.554,26.402,2688
"TCRMP",2007,2,"College Shoal East",26.5337853422619,0.0925676029214621,26.891,26.256,2688
"TCRMP",2007,2,"Fish Bay",27.0208453208408,0.225854872337322,27.825,26.28,2688
"TCRMP",2007,2,"Flat Cay",26.799576264881,0.171035832069684,27.308,26.402,2688
"TCRMP",2007,2,"Grammanik Tiger FSA",26.5680226934524,0.118572762642259,26.94,26.256,2688
"TCRMP",2007,2,"Hind Bank East FSA",26.4933660714286,0.110338229795027,26.842,26.109,2688
"TCRMP",2007,2,"Lang Bank Red Hind FSA",26.6139308035714,0.138105185416966,26.989,26.451,2688
"TCRMP",2007,2,"Magens Bay",26.4959281994048,0.155653349311555,26.916,26.085,2688
"TCRMP",2007,2,"Salt River West",26.5845684521429,0.0957741697727366,26.7575,26.42125,28
"TCRMP",2007,2,"Savana",26.6481547619048,0.128432805881374,27.038,26.402,2688
"TCRMP",2007,2,"Seahorse Cottage Shoal",26.6127566964286,0.165975244098641,27.014,26.329,2688
"TCRMP",2007,2,"South Capella",26.6948921130952,0.152150940447509,27.063,26.451,2688
"TCRMP",2007,3,"Black Point",27.101533938172,0.146774665073199,27.899,26.426,2976
"TCRMP",2007,3,"Buck Island STX",26.877281922043,0.099663444464044,27.186,26.426,2976
"TCRMP",2007,3,"Cane Bay",26.8199264112903,0.113465930969851,27.53,26.378,2976
"TCRMP",2007,3,"Coculus Rock",27.1045372983871,0.17882470784003,27.579,26.524,2976
"TCRMP",2007,3,"College Shoal East",26.7910816532258,0.0553118727141113,26.965,26.426,2976
"TCRMP",2007,3,"Fish Bay",27.1801317950638,0.172991185029422,27.89888889,26.35277778,2976
"TCRMP",2007,3,"Flat Cay",27.0470010080645,0.0921791507265456,27.53,26.695,2976
"TCRMP",2007,3,"Grammanik Tiger FSA",26.8208645833333,0.0446958422671689,26.965,26.598,2976
"TCRMP",2007,3,"Hind Bank East FSA",26.7331465053763,0.0692515977331684,26.891,25.987,2976
"TCRMP",2007,3,"Lang Bank Red Hind FSA",26.7550366832093,0.0632116080261231,27.038,26.622,2945
"TCRMP",2007,3,"Magens Bay",26.7743894489247,0.0726628760756637,27.063,26.5,2976
"TCRMP",2007,3,"Salt River West",26.8038978496774,0.108625064183026,27.19458333,26.63708333,31
"TCRMP",2007,3,"Savana",26.8854364919355,0.064871544932866,27.235,26.646,2976
"TCRMP",2007,3,"Seahorse Cottage Shoal",26.8613518145161,0.0795340870168886,27.038,26.598,2976
"TCRMP",2007,3,"South Capella",26.936372311828,0.0665492280482387,27.136,26.744,2976
"TCRMP",2007,4,"Black Point",27.4867204861111,0.466086931134421,28.27,26.353,2880
"TCRMP",2007,4,"Buck Island STX",27.3638746527778,0.422110554152559,28.023,26.353,2880
"TCRMP",2007,4,"Cane Bay",27.2353611111111,0.426605437981208,27.924,26.231,2880
"TCRMP",2007,4,"Coculus Rock",27.53335,0.538345336321357,28.444,25.987,2880
"TCRMP",2007,4,"College Shoal East",26.7623166666667,0.171001796855933,27.53,26.012,2880
"TCRMP",2007,4,"Fish Bay",27.5728015819132,0.450058817337888,28.568,26.085,2880
"TCRMP",2007,4,"Flat Cay",27.3968625,0.422420570944623,28.196,26.402,2880
"TCRMP",2007,4,"Grammanik Tiger FSA",26.7968399305556,0.186495167480935,27.579,26.134,2880
"TCRMP",2007,4,"Hind Bank East FSA",26.5991,0.19261030639354,27.136,25.866,2880
"TCRMP",2007,4,"Lang Bank Red Hind FSA",26.8756170138889,0.187638877241724,27.53,26.549,2880
"TCRMP",2007,4,"Magens Bay",27.0715524305556,0.432675755327712,27.801,26.256,2880
"TCRMP",2007,4,"Salt River West",27.2701249993333,0.43302451032712,27.88958333,26.52875,30
"TCRMP",2007,4,"Savana",27.1312760416667,0.353237856681338,27.776,26.426,2880
"TCRMP",2007,4,"Seahorse Cottage Shoal",27.1927555555556,0.381419357304368,27.677,26.451,2880
"TCRMP",2007,4,"South Capella",27.204290625,0.322464208361199,27.751,26.598,2880
"TCRMP",2007,5,"Black Point",28.559653561828,0.486430565395079,29.64,27.554,2976
"TCRMP",2007,5,"Botany Bay",28.453717277626,0.00274530465030223,28.543,28.369,3490
"TCRMP",2007,5,"Buck Island STX",28.2898336693548,0.39786428309653,29.065,27.407,2976
"TCRMP",2007,5,"Cane Bay",28.1646176075269,0.41954867185009,29.115,27.308,2976
"TCRMP",2007,5,"Coculus Rock",28.5944811827957,0.488951524005295,29.69,27.677,2976
"TCRMP",2007,5,"College Shoal East",27.3502775537634,0.185979769424103,28.568,26.5,2976
"TCRMP",2007,5,"Fish Bay",28.7342389112903,0.521254708468445,30.268,27.505,2976
"TCRMP",2007,5,"Flat Cay",28.4702342069892,0.434046754322972,29.414,27.579,2976
"TCRMP",2007,5,"Grammanik Tiger FSA",27.2267219871649,0.201738611582513,28.097,26.036,2951
"TCRMP",2007,5,"Hind Bank East FSA",26.9428865469208,0.252937489508297,27.825,26.085,2946
"TCRMP",2007,5,"Lang Bank Red Hind FSA",27.7913642473118,0.408058060066755,28.791,27.014,2976
"TCRMP",2007,5,"Magens Bay",27.9674351478495,0.330039573438569,28.742,27.358,2976
"TCRMP",2007,5,"Salt River West",28.1659005377419,0.417308617424582,29.01958333,27.68416667,31
"TCRMP",2007,5,"Savana",27.9787039650538,0.335992943947239,28.617,27.136,2976
"TCRMP",2007,5,"Seahorse Cottage Shoal",28.2000571236559,0.421148756472857,28.941,27.456,2976
"TCRMP",2007,5,"South Capella",28.1828538306452,0.385512840651671,28.965,27.579,2976
"TCRMP",2007,6,"Black Point",29.1960486111111,0.132240450063293,29.715,28.717,2880
"TCRMP",2007,6,"Botany Bay",28.7395081394509,0.160066280509693,29.315,28.32,4820
"TCRMP",2007,6,"Buck Island STX",28.8873263888889,0.100867016463651,29.24,28.468,2880
"TCRMP",2007,6,"Cane Bay",28.6894767361111,0.159031902375426,29.265,28.27,2880
"TCRMP",2007,6,"Coculus Rock",29.2041822916667,0.145394255205509,29.84,28.742,2880
"TCRMP",2007,6,"College Shoal East",28.0374177083333,0.352488028095758,28.841,26.744,2880
"TCRMP",2007,6,"Fish Bay",29.3278465277778,0.159519703412657,30.016,28.742,2880
"TCRMP",2007,6,"Flat Cay",29.0708288194444,0.129316021354114,29.515,28.717,2880
"TCRMP",2007,6,"Grammanik Tiger FSA",28.0917881944444,0.490355409223978,28.965,26.695,2880
"TCRMP",2007,6,"Hind Bank East FSA",27.7654579861111,0.510098624079746,28.816,26.573,2880
"TCRMP",2007,6,"Lang Bank Red Hind FSA",28.6840614583333,0.124558486167017,29.04,28.122,2880
"TCRMP",2007,6,"Magens Bay",28.73946875,0.158953315016606,29.24,28.369,2880
"TCRMP",2007,6,"Salt River West",28.7633611106667,0.11316358788701,28.97083333,28.60041667,30
"TCRMP",2007,6,"Savana",28.7149340277778,0.204500499241723,29.24,28.122,2880
"TCRMP",2007,6,"Seahorse Cottage Shoal",28.8580145833333,0.118728198322592,29.165,28.419,2880
"TCRMP",2007,6,"South Capella",28.878225,0.179537068206412,29.19,28.245,2880
"TCRMP",2007,7,"Black Point",29.0636787634409,0.139180631163171,29.615,28.667,2976
"TCRMP",2007,7,"Botany Bay",28.9612130376344,0.087264099823734,29.24,28.667,2976
"TCRMP",2007,7,"Buck Island STX",29.0232540322581,0.086180543385046,29.389,28.667,2976
"TCRMP",2007,7,"Cane Bay",28.9475897177419,0.0621855468982745,29.315,28.568,2976
"TCRMP",2007,7,"Coculus Rock",29.2302567204301,0.155760816473242,29.79,28.816,2976
"TCRMP",2007,7,"College Shoal East",28.0401858198925,0.25692678652393,28.791,26.769,2976
"TCRMP",2007,7,"Fish Bay",29.3271710349462,0.198076923911578,30.142,28.568,2976
"TCRMP",2007,7,"Flat Cay",28.9675641801075,0.0884802935209698,29.315,28.667,2976
"TCRMP",2007,7,"Grammanik Tiger FSA",28.4028403897849,0.216039455489102,28.941,27.456,2976
"TCRMP",2007,7,"Hind Bank East FSA",27.9739213709678,0.31102909660587,28.692,26.646,2976
"TCRMP",2007,7,"Lang Bank Red Hind FSA",28.8818051075269,0.0738110572052136,29.04,28.593,2976
"TCRMP",2007,7,"Magens Bay",29.1289939516129,0.122972417581843,29.615,28.717,2976
"TCRMP",2007,7,"Salt River West",29.0257661290323,0.0985827286831155,29.27291667,28.82125,31
"TCRMP",2007,7,"Savana",28.8665621639785,0.0772499084413411,29.215,28.617,2976
"TCRMP",2007,7,"Seahorse Cottage Shoal",28.8802439516129,0.11742185325411,29.215,28.593,2976
"TCRMP",2007,7,"South Capella",28.8280268817204,0.107973659566187,29.165,28.245,2976
"TCRMP",2007,8,"Black Point",29.1505349462366,0.170367001039009,29.64,28.518,2976
"TCRMP",2007,8,"Botany Bay",28.9791028225806,0.108822761310343,29.365,28.642,2976
"TCRMP",2007,8,"Buck Island STX",29.0121938844086,0.163152225042866,29.414,28.122,2976
"TCRMP",2007,8,"Cane Bay",28.9192476332953,0.094855220796004,29.24,28.147,2639
